Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_code,data_fetched_on
2025-04-23 10:02:00-04:00,103.12000274658203,103.16999816894531,102.87010192871094,103.04000091552734,739078,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:03:00-04:00,103.04000091552734,103.09989929199219,102.70999908447266,102.74980163574219,706018,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:04:00-04:00,102.7396011352539,103.30999755859375,102.58000183105469,103.21009826660156,1191622,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:05:00-04:00,103.2300033569336,103.29000091552734,103.0541000366211,103.12159729003906,602425,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:06:00-04:00,103.11499786376953,103.43000030517578,103.08000183105469,103.28500366210938,762681,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:07:00-04:00,103.29010009765625,103.375,103.13999938964844,103.20999908447266,639071,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:08:00-04:00,103.22000122070312,103.53040313720703,103.13999938964844,103.47000122070312,686286,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:09:00-04:00,103.48999786376953,103.5199966430664,103.28009796142578,103.44999694824219,598124,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:10:00-04:00,103.45999908447266,103.62000274658203,103.38999938964844,103.57499694824219,741639,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:11:00-04:00,103.56999969482422,103.79000091552734,103.5199966430664,103.73999786376953,765352,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:12:00-04:00,103.72000122070312,103.95999908447266,103.68000030517578,103.95500183105469,822869,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:13:00-04:00,103.94999694824219,103.96499633789062,103.73999786376953,103.78500366210938,745506,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:14:00-04:00,103.77999877929688,103.80500030517578,103.61000061035156,103.76000213623047,642202,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:15:00-04:00,103.7699966430664,103.80000305175781,103.56999969482422,103.62999725341797,527104,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:16:00-04:00,103.625,103.66999816894531,103.2699966430664,103.40989685058594,1152797,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:17:00-04:00,103.38999938964844,103.48500061035156,103.30000305175781,103.3499984741211,568126,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:18:00-04:00,103.33999633789062,103.375,103.16100311279297,103.22000122070312,720311,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:19:00-04:00,103.21499633789062,103.47000122070312,103.19999694824219,103.45999908447266,621959,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:20:00-04:00,103.44999694824219,103.46990203857422,103.20999908447266,103.3499984741211,460090,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:21:00-04:00,103.36000061035156,103.37999725341797,103.05000305175781,103.23999786376953,567845,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:22:00-04:00,103.23999786376953,103.43000030517578,103.19499969482422,103.4000015258789,566380,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:23:00-04:00,103.38999938964844,103.7300033569336,103.29000091552734,103.70999908447266,1019919,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:24:00-04:00,103.72000122070312,103.8499984741211,103.56999969482422,103.81999969482422,810695,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:25:00-04:00,103.83000183105469,103.93000030517578,103.7300033569336,103.93000030517578,515282,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:26:00-04:00,103.91999816894531,104.12000274658203,103.91010284423828,104.05000305175781,1513354,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:27:00-04:00,104.04010009765625,104.11990356445312,103.87999725341797,103.94000244140625,591034,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:28:00-04:00,103.93599700927734,104.18000030517578,103.9000015258789,104.13020324707031,732916,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:29:00-04:00,104.1406021118164,104.18560028076172,104.05999755859375,104.18499755859375,664753,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:30:00-04:00,104.18499755859375,104.18499755859375,104.02999877929688,104.0999984741211,538279,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:31:00-04:00,104.11100006103516,104.3949966430664,104.09500122070312,104.36000061035156,1155885,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:32:00-04:00,104.36000061035156,104.37000274658203,104.2300033569336,104.34500122070312,533765,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:33:00-04:00,104.34850311279297,104.48799896240234,104.31999969482422,104.47000122070312,727849,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:34:00-04:00,104.46019744873047,104.56999969482422,104.38999938964844,104.44000244140625,1178716,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:35:00-04:00,104.44499969482422,104.69999694824219,104.42019653320312,104.66999816894531,951934,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:36:00-04:00,104.66999816894531,104.7300033569336,104.58000183105469,104.69999694824219,799033,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:37:00-04:00,104.70500183105469,104.73999786376953,104.58499908447266,104.66000366210938,692873,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:38:00-04:00,104.66500091552734,104.72000122070312,104.44000244140625,104.47560119628906,633569,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:39:00-04:00,104.47989654541016,104.47989654541016,104.30000305175781,104.37000274658203,698497,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:40:00-04:00,104.37519836425781,104.3949966430664,104.20999908447266,104.30000305175781,692929,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:41:00-04:00,104.29499816894531,104.37000274658203,104.0999984741211,104.1355972290039,749369,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:42:00-04:00,104.13999938964844,104.16999816894531,103.87000274658203,104.05000305175781,949252,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:43:00-04:00,104.05000305175781,104.16999816894531,103.95999908447266,104.13999938964844,481910,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:44:00-04:00,104.14019775390625,104.20999908447266,104.08499908447266,104.20249938964844,508870,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:45:00-04:00,104.20999908447266,104.2300033569336,104.04000091552734,104.13999938964844,368267,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:46:00-04:00,104.1500015258789,104.21990203857422,104.07990264892578,104.19499969482422,441151,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:47:00-04:00,104.19999694824219,104.30000305175781,104.18000030517578,104.28990173339844,495833,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:48:00-04:00,104.2699966430664,104.2750015258789,104.12000274658203,104.16500091552734,574703,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:49:00-04:00,104.18000030517578,104.18720245361328,103.91999816894531,103.95500183105469,561242,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:50:00-04:00,103.95999908447266,103.98999786376953,103.75,103.8550033569336,647726,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:51:00-04:00,103.8499984741211,103.94999694824219,103.81999969482422,103.88990020751953,402171,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:52:00-04:00,103.875,104.08499908447266,103.87349700927734,104.01000213623047,462990,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:53:00-04:00,104.01000213623047,104.0530014038086,103.81999969482422,103.87999725341797,375508,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:54:00-04:00,103.88500213623047,104.0999984741211,103.86000061035156,104.0199966430664,389940,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:55:00-04:00,104.02999877929688,104.05000305175781,103.94000244140625,103.98500061035156,307717,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:56:00-04:00,104.0,104.02999877929688,103.82469940185547,103.87000274658203,488609,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:57:00-04:00,103.87999725341797,104.03299713134766,103.80000305175781,103.91500091552734,500412,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:58:00-04:00,103.91999816894531,103.9800033569336,103.83000183105469,103.9749984741211,282884,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 10:59:00-04:00,103.9749984741211,103.98400115966797,103.83999633789062,103.86499786376953,258281,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:00:00-04:00,103.87000274658203,103.9800033569336,103.4800033569336,103.9000015258789,1111927,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:01:00-04:00,103.91000366210938,104.08000183105469,103.5,103.63999938964844,1267305,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:02:00-04:00,103.66000366210938,103.77999877929688,103.52999877929688,103.63500213623047,502220,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:03:00-04:00,103.63990020751953,103.76000213623047,103.61000061035156,103.697998046875,321848,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:04:00-04:00,103.69000244140625,104.03009796142578,103.69000244140625,104.0199966430664,507139,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:05:00-04:00,104.0250015258789,104.06999969482422,103.94010162353516,103.9800033569336,405574,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:06:00-04:00,104.00499725341797,104.19000244140625,103.94999694824219,104.18000030517578,383963,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:07:00-04:00,104.18000030517578,104.2300033569336,104.13999938964844,104.20999908447266,418084,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:08:00-04:00,104.21499633789062,104.30000305175781,104.16000366210938,104.22000122070312,430137,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:09:00-04:00,104.2249984741211,104.23999786376953,104.04000091552734,104.0801010131836,426060,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:10:00-04:00,104.08000183105469,104.0989990234375,103.9000015258789,103.92500305175781,390263,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:11:00-04:00,103.91999816894531,104.05999755859375,103.83999633789062,104.05500030517578,441492,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:12:00-04:00,104.05999755859375,104.17839813232422,104.01000213623047,104.17500305175781,326628,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:13:00-04:00,104.17019653320312,104.21499633789062,104.12000274658203,104.21499633789062,279709,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:14:00-04:00,104.20999908447266,104.27960205078125,104.16500091552734,104.20500183105469,316505,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:15:00-04:00,104.20999908447266,104.2750015258789,104.12000274658203,104.2750015258789,453028,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:16:00-04:00,104.2750015258789,104.2770004272461,104.0999984741211,104.12000274658203,478462,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:17:00-04:00,104.125,104.16000366210938,104.05500030517578,104.12999725341797,348299,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:18:00-04:00,104.12960052490234,104.13999938964844,104.0199966430664,104.0999984741211,317471,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:19:00-04:00,104.08999633789062,104.09310150146484,103.81999969482422,103.8550033569336,457418,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:20:00-04:00,103.86979675292969,103.9000015258789,103.69999694824219,103.87999725341797,633921,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:21:00-04:00,103.875,104.03990173339844,103.79000091552734,104.03500366210938,384673,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:22:00-04:00,104.01750183105469,104.12000274658203,103.98999786376953,104.08999633789062,441771,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:23:00-04:00,104.08499908447266,104.11000061035156,103.3499984741211,103.72000122070312,1554164,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:24:00-04:00,103.70269775390625,103.87999725341797,103.62020111083984,103.76699829101562,460359,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:25:00-04:00,103.75,103.79000091552734,103.47010040283203,103.66000366210938,677579,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:26:00-04:00,103.66000366210938,103.66000366210938,103.30999755859375,103.37999725341797,746811,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:27:00-04:00,103.37000274658203,103.37999725341797,103.05999755859375,103.1500015258789,818413,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:28:00-04:00,103.15989685058594,103.20999908447266,103.05000305175781,103.06990051269531,662687,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:29:00-04:00,103.06009674072266,103.13999938964844,102.94000244140625,103.13700103759766,1160459,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:30:00-04:00,103.1500015258789,103.22699737548828,103.01000213623047,103.13500213623047,585001,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:31:00-04:00,103.13939666748047,103.16000366210938,102.9800033569336,103.01499938964844,529349,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:32:00-04:00,103.0198974609375,103.02999877929688,102.76000213623047,102.77999877929688,893126,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:33:00-04:00,102.7699966430664,102.94000244140625,102.62000274658203,102.92500305175781,1114588,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:34:00-04:00,102.93499755859375,103.22000122070312,102.88999938964844,103.20999908447266,706201,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:35:00-04:00,103.20500183105469,103.26000213623047,103.0199966430664,103.04000091552734,639312,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:36:00-04:00,103.04499816894531,103.20999908447266,102.9104995727539,103.01000213623047,484318,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:37:00-04:00,103.02999877929688,103.16000366210938,102.9800033569336,103.11499786376953,244830,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:38:00-04:00,103.12580108642578,103.3499984741211,103.0999984741211,103.29000091552734,509696,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:39:00-04:00,103.27999877929688,103.42500305175781,103.19010162353516,103.37999725341797,525498,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:40:00-04:00,103.37999725341797,103.47000122070312,103.29499816894531,103.30500030517578,463532,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:41:00-04:00,103.30500030517578,103.4209976196289,103.27999877929688,103.29000091552734,280063,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:42:00-04:00,103.29000091552734,103.33000183105469,103.16000366210938,103.16999816894531,345233,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:43:00-04:00,103.17500305175781,103.19999694824219,102.9800033569336,102.98999786376953,409171,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:44:00-04:00,102.9800033569336,103.02999877929688,102.9000015258789,102.94000244140625,419545,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:45:00-04:00,102.94830322265625,103.2300033569336,102.93000030517578,103.18000030517578,501871,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:46:00-04:00,103.17009735107422,103.20500183105469,102.94499969482422,103.05500030517578,359246,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:47:00-04:00,103.05000305175781,103.0999984741211,102.92990112304688,102.98500061035156,499422,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:48:00-04:00,102.98500061035156,103.0,102.63999938964844,102.71499633789062,689959,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:49:00-04:00,102.70999908447266,102.87000274658203,102.69999694824219,102.70999908447266,502572,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:50:00-04:00,102.70999908447266,102.8499984741211,102.68499755859375,102.81300354003906,371401,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:51:00-04:00,102.81999969482422,102.91999816894531,102.79000091552734,102.8499984741211,454829,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:52:00-04:00,102.83999633789062,102.87000274658203,102.75,102.78500366210938,260629,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:53:00-04:00,102.79000091552734,102.83999633789062,102.66000366210938,102.81999969482422,427207,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:54:00-04:00,102.83999633789062,103.1500015258789,102.80999755859375,103.0999984741211,740280,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:55:00-04:00,103.11000061035156,103.23999786376953,103.08999633789062,103.18499755859375,465013,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:56:00-04:00,103.18009948730469,103.28500366210938,103.12000274658203,103.2750015258789,459586,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:57:00-04:00,103.27989959716797,103.3550033569336,103.16999816894531,103.3499984741211,850357,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:58:00-04:00,103.34010314941406,103.34649658203125,103.26499938964844,103.26499938964844,260749,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 11:59:00-04:00,103.26499938964844,103.29000091552734,103.1615982055664,103.2699966430664,301828,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:00:00-04:00,103.26000213623047,103.30500030517578,103.12100219726562,103.18000030517578,274058,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:01:00-04:00,103.16000366210938,103.25,103.01000213623047,103.08000183105469,389946,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:02:00-04:00,103.08000183105469,103.18090057373047,103.0270004272461,103.06999969482422,264279,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:03:00-04:00,103.07009887695312,103.27999877929688,102.97000122070312,103.26010131835938,441133,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:04:00-04:00,103.26000213623047,103.33499908447266,103.19999694824219,103.33499908447266,319277,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:05:00-04:00,103.31999969482422,103.4000015258789,103.20999908447266,103.38500213623047,390658,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:06:00-04:00,103.38999938964844,103.4000015258789,103.1449966430664,103.1449966430664,296987,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:07:00-04:00,103.1500015258789,103.31999969482422,103.11000061035156,103.2750015258789,261649,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:08:00-04:00,103.27999877929688,103.4000015258789,103.19999694824219,103.21499633789062,307424,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:09:00-04:00,103.21990203857422,103.22000122070312,102.98500061035156,103.09989929199219,349960,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:10:00-04:00,103.08999633789062,103.30999755859375,103.0199966430664,103.30000305175781,329837,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:11:00-04:00,103.30000305175781,103.38999938964844,103.0999984741211,103.1050033569336,369409,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:12:00-04:00,103.1050033569336,103.15989685058594,102.95999908447266,102.9749984741211,322112,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:13:00-04:00,102.97000122070312,103.13999938964844,102.95500183105469,103.125,236666,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:14:00-04:00,103.12999725341797,103.22000122070312,103.06500244140625,103.13999938964844,303080,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:15:00-04:00,103.15010070800781,103.16999816894531,102.9800033569336,103.11499786376953,280817,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:16:00-04:00,103.11000061035156,103.16999816894531,103.06999969482422,103.12000274658203,170272,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:17:00-04:00,103.12989807128906,103.18000030517578,103.05999755859375,103.13999938964844,176464,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:18:00-04:00,103.13999938964844,103.1500015258789,102.94999694824219,102.98999786376953,211630,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:19:00-04:00,103.0,103.01010131835938,102.84010314941406,102.86000061035156,401166,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:20:00-04:00,102.86000061035156,102.91999816894531,102.75,102.78350067138672,475180,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:21:00-04:00,102.79000091552734,102.80999755859375,102.65499877929688,102.69000244140625,493288,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:22:00-04:00,102.69999694824219,102.7499008178711,102.66000366210938,102.71009826660156,327233,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:23:00-04:00,102.70999908447266,102.9000015258789,102.68470001220703,102.83940124511719,436259,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:24:00-04:00,102.83999633789062,102.93000030517578,102.79000091552734,102.85009765625,298717,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:25:00-04:00,102.86000061035156,102.91000366210938,102.72530364990234,102.81500244140625,345770,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:26:00-04:00,102.81500244140625,102.83000183105469,102.6500015258789,102.67009735107422,328507,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:27:00-04:00,102.67500305175781,102.98999786376953,102.66999816894531,102.96499633789062,736527,0.0,0.0,NVDA,2025-05-05 10:43:19
2025-04-23 12:28:00-04:00,102.97000122070312,103.29000091552734,102.94999694824219,103.25,680410,0.0,0.0,NVDA,2025-05-05 10:43:19
