Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock_code,data_fetched_on
2025-04-30 10:14:00-04:00,105.63999938964844,105.83999633789062,105.58999633789062,105.77989959716797,841620,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:15:00-04:00,105.79000091552734,105.86000061035156,105.66999816894531,105.7699966430664,703753,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:16:00-04:00,105.7699966430664,105.80919647216797,105.62000274658203,105.66010284423828,468642,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:17:00-04:00,105.66500091552734,105.75,105.5999984741211,105.68000030517578,335693,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:18:00-04:00,105.68000030517578,105.91000366210938,105.66999816894531,105.79010009765625,612547,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:19:00-04:00,105.79000091552734,106.01000213623047,105.75499725341797,105.99500274658203,706251,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:20:00-04:00,105.99109649658203,106.0198974609375,105.86000061035156,105.98999786376953,619235,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:21:00-04:00,105.98999786376953,106.05500030517578,105.83999633789062,105.9302978515625,630178,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:22:00-04:00,105.93000030517578,105.93000030517578,105.7301025390625,105.74500274658203,533614,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:23:00-04:00,105.73999786376953,105.90769958496094,105.7300033569336,105.81500244140625,337120,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:24:00-04:00,105.81999969482422,106.0,105.81999969482422,105.98999786376953,334869,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:25:00-04:00,105.9800033569336,105.99109649658203,105.83999633789062,105.8499984741211,363794,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:26:00-04:00,105.8499984741211,106.12000274658203,105.8301010131836,106.08000183105469,508736,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:27:00-04:00,106.08000183105469,106.08000183105469,105.77999877929688,105.87020111083984,543536,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:28:00-04:00,105.875,105.9000015258789,105.79000091552734,105.89579772949219,319081,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:29:00-04:00,105.89990234375,106.04900360107422,105.8550033569336,105.98500061035156,391494,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:30:00-04:00,105.9800033569336,106.0197982788086,105.80000305175781,106.00959777832031,402035,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:31:00-04:00,106.01010131835938,106.27999877929688,106.01010131835938,106.2750015258789,704190,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:32:00-04:00,106.26499938964844,106.36000061035156,106.1500015258789,106.22000122070312,584430,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:33:00-04:00,106.2229995727539,106.27999877929688,106.18000030517578,106.21499633789062,380489,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:34:00-04:00,106.21479797363281,106.2300033569336,105.94249725341797,105.95700073242188,536827,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:35:00-04:00,105.94010162353516,105.95999908447266,105.69999694824219,105.7699966430664,646419,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:36:00-04:00,105.77999877929688,105.87999725341797,105.76499938964844,105.81999969482422,368122,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:37:00-04:00,105.81999969482422,106.0885009765625,105.80000305175781,106.0250015258789,466725,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:38:00-04:00,106.02999877929688,106.04000091552734,105.79010009765625,105.8499984741211,398427,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:39:00-04:00,105.8499984741211,106.0199966430664,105.8499984741211,105.92500305175781,297566,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:40:00-04:00,105.93000030517578,105.95999908447266,105.8499984741211,105.88009643554688,271555,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:41:00-04:00,105.875,105.875,105.66999816894531,105.75520324707031,564503,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:42:00-04:00,105.76000213623047,105.9197998046875,105.6801986694336,105.90170288085938,419294,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:43:00-04:00,105.90910339355469,106.26000213623047,105.88999938964844,106.25,540636,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:44:00-04:00,106.25399780273438,106.44000244140625,106.23999786376953,106.36530303955078,855744,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:45:00-04:00,106.36000061035156,106.37000274658203,106.16000366210938,106.30999755859375,634470,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:46:00-04:00,106.30999755859375,106.34989929199219,106.11000061035156,106.13970184326172,350654,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:47:00-04:00,106.13700103759766,106.20480346679688,106.08000183105469,106.1948013305664,322517,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:48:00-04:00,106.19300079345703,106.32990264892578,106.08999633789062,106.0999984741211,354704,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:49:00-04:00,106.08999633789062,106.19000244140625,106.04000091552734,106.16999816894531,332105,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:50:00-04:00,106.16000366210938,106.19000244140625,105.88999938964844,105.92449951171875,520801,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:51:00-04:00,105.91999816894531,106.02999877929688,105.87999725341797,105.93009948730469,400398,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:52:00-04:00,105.93499755859375,106.22000122070312,105.91999816894531,106.19999694824219,407129,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:53:00-04:00,106.20500183105469,106.33000183105469,106.17150115966797,106.2699966430664,462915,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:54:00-04:00,106.2699966430664,106.38999938964844,106.12999725341797,106.13500213623047,456012,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:55:00-04:00,106.12999725341797,106.16000366210938,105.98999786376953,105.99479675292969,562260,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:56:00-04:00,106.00499725341797,106.01000213623047,105.81999969482422,105.96499633789062,431606,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:57:00-04:00,105.96499633789062,106.2699966430664,105.96009826660156,106.19999694824219,421483,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:58:00-04:00,106.20500183105469,106.27010345458984,106.1050033569336,106.15499877929688,253069,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 10:59:00-04:00,106.16000366210938,106.18000030517578,105.92500305175781,106.00499725341797,349047,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:00:00-04:00,105.97000122070312,106.4000015258789,105.96859741210938,106.3499984741211,500746,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:01:00-04:00,106.34529876708984,106.36000061035156,106.23100280761719,106.31500244140625,351840,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:02:00-04:00,106.31500244140625,106.47000122070312,106.24500274658203,106.37000274658203,514036,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:03:00-04:00,106.375,106.38500213623047,106.16000366210938,106.16999816894531,292374,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:04:00-04:00,106.16999816894531,106.37000274658203,106.1500015258789,106.31999969482422,303359,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:05:00-04:00,106.32659912109375,106.37999725341797,106.20999908447266,106.34500122070312,254398,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:06:00-04:00,106.34839630126953,106.41999816894531,106.2699966430664,106.38009643554688,269297,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:07:00-04:00,106.39309692382812,106.54000091552734,106.3550033569336,106.43000030517578,543299,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:08:00-04:00,106.43399810791016,106.47000122070312,106.3499984741211,106.40499877929688,234768,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:09:00-04:00,106.40499877929688,106.5250015258789,106.40019989013672,106.45580291748047,394087,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:10:00-04:00,106.45999908447266,106.5199966430664,106.36499786376953,106.47989654541016,326858,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:11:00-04:00,106.46499633789062,106.5199966430664,106.29000091552734,106.31880187988281,338396,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:12:00-04:00,106.30999755859375,106.44000244140625,106.23999786376953,106.38500213623047,370877,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:13:00-04:00,106.37999725341797,106.45999908447266,106.30999755859375,106.44969940185547,277034,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:14:00-04:00,106.44599914550781,106.44999694824219,106.26000213623047,106.27999877929688,283244,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:15:00-04:00,106.27860260009766,106.3499984741211,106.2249984741211,106.27570343017578,309791,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:16:00-04:00,106.27999877929688,106.4000015258789,106.24009704589844,106.36499786376953,235407,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:17:00-04:00,106.37200164794922,106.41999816894531,106.28299713134766,106.29499816894531,233292,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:18:00-04:00,106.30000305175781,106.33999633789062,106.2699966430664,106.33000183105469,183298,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:19:00-04:00,106.33000183105469,106.3499984741211,106.19999694824219,106.20500183105469,226198,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:20:00-04:00,106.19999694824219,106.2699966430664,106.12999725341797,106.2300033569336,348793,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:21:00-04:00,106.22000122070312,106.39990234375,106.20500183105469,106.375,379218,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:22:00-04:00,106.36000061035156,106.4000015258789,106.33999633789062,106.3499984741211,226298,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:23:00-04:00,106.35600280761719,106.51000213623047,106.3499984741211,106.39990234375,480507,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:24:00-04:00,106.39849853515625,106.41000366210938,106.1500015258789,106.17520141601562,402807,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:25:00-04:00,106.16999816894531,106.18000030517578,106.08000183105469,106.0999984741211,470365,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:26:00-04:00,106.09500122070312,106.11000061035156,106.02010345458984,106.08989715576172,290693,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:27:00-04:00,106.08999633789062,106.13999938964844,106.03009796142578,106.125,240648,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:28:00-04:00,106.125,106.37000274658203,106.10479736328125,106.36830139160156,448908,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:29:00-04:00,106.36009979248047,106.41000366210938,106.31999969482422,106.375,258301,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:30:00-04:00,106.375,106.44000244140625,106.30000305175781,106.4000015258789,301507,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:31:00-04:00,106.40979766845703,106.43000030517578,106.29000091552734,106.41000366210938,260796,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:32:00-04:00,106.41999816894531,106.50859832763672,106.4000015258789,106.5,384454,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:33:00-04:00,106.49500274658203,106.5,106.37010192871094,106.44499969482422,218465,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:34:00-04:00,106.44000244140625,106.47000122070312,106.33000183105469,106.44010162353516,280891,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:35:00-04:00,106.43499755859375,106.50499725341797,106.30000305175781,106.38150024414062,281124,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:36:00-04:00,106.4000015258789,106.62000274658203,106.3949966430664,106.5199966430664,536012,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:37:00-04:00,106.5199966430664,106.55760192871094,106.36000061035156,106.37000274658203,319926,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:38:00-04:00,106.37000274658203,106.41000366210938,106.26000213623047,106.37000274658203,316128,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:39:00-04:00,106.36499786376953,106.43000030517578,106.31999969482422,106.4000015258789,143662,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:40:00-04:00,106.4198989868164,106.52999877929688,106.33000183105469,106.40889739990234,286426,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:41:00-04:00,106.41000366210938,106.56999969482422,106.37000274658203,106.38500213623047,346415,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:42:00-04:00,106.38500213623047,106.55000305175781,106.34500122070312,106.43499755859375,218692,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:43:00-04:00,106.4469985961914,106.59500122070312,106.38999938964844,106.55500030517578,257866,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:44:00-04:00,106.55999755859375,106.9000015258789,106.49500274658203,106.88999938964844,827001,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:45:00-04:00,106.88999938964844,106.89859771728516,106.70999908447266,106.84500122070312,323865,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:46:00-04:00,106.84850311279297,106.86000061035156,106.68000030517578,106.78500366210938,282535,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:47:00-04:00,106.79000091552734,106.79000091552734,106.66999816894531,106.75019836425781,243952,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:48:00-04:00,106.75499725341797,106.76000213623047,106.64019775390625,106.70999908447266,161624,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:49:00-04:00,106.70999908447266,106.81999969482422,106.70999908447266,106.78500366210938,254207,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:50:00-04:00,106.78500366210938,106.8499984741211,106.69000244140625,106.74500274658203,275133,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:51:00-04:00,106.75,106.77890014648438,106.61000061035156,106.62000274658203,312523,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:52:00-04:00,106.62000274658203,106.72000122070312,106.61419677734375,106.62999725341797,245204,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:53:00-04:00,106.61000061035156,106.61000061035156,106.41000366210938,106.49359893798828,391136,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:54:00-04:00,106.4885025024414,106.625,106.45999908447266,106.61000061035156,310246,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:55:00-04:00,106.61000061035156,106.72000122070312,106.57420349121094,106.69999694824219,206261,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:56:00-04:00,106.69999694824219,106.80999755859375,106.66999816894531,106.67900085449219,254546,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:57:00-04:00,106.68000030517578,106.73999786376953,106.38500213623047,106.4000015258789,462341,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:58:00-04:00,106.39990234375,106.66999816894531,106.2699966430664,106.61990356445312,467856,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 11:59:00-04:00,106.62000274658203,106.6500015258789,106.54000091552734,106.62159729003906,180378,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:00:00-04:00,106.625,106.69000244140625,106.55020141601562,106.60169982910156,163010,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:01:00-04:00,106.5999984741211,106.69999694824219,106.5,106.51000213623047,258358,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:02:00-04:00,106.51000213623047,106.61000061035156,106.47000122070312,106.53990173339844,220712,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:03:00-04:00,106.53500366210938,106.58499908447266,106.51000213623047,106.55000305175781,165898,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:04:00-04:00,106.55879974365234,106.71990203857422,106.55500030517578,106.70600128173828,246182,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:05:00-04:00,106.70999908447266,106.87000274658203,106.7040023803711,106.86000061035156,466735,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:06:00-04:00,106.8499984741211,106.90499877929688,106.8021011352539,106.88999938964844,284796,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:07:00-04:00,106.875,106.9000015258789,106.76010131835938,106.81999969482422,368536,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:08:00-04:00,106.82530212402344,106.86000061035156,106.69000244140625,106.74980163574219,246723,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:09:00-04:00,106.7249984741211,106.79000091552734,106.65010070800781,106.70999908447266,239886,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:10:00-04:00,106.71520233154297,106.71520233154297,106.55999755859375,106.58090209960938,234694,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:11:00-04:00,106.58000183105469,106.67829895019531,106.53130340576172,106.66999816894531,204830,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:12:00-04:00,106.66500091552734,106.83000183105469,106.61000061035156,106.80000305175781,350572,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:13:00-04:00,106.80000305175781,106.81999969482422,106.62999725341797,106.6500015258789,227399,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:14:00-04:00,106.6500015258789,106.70999908447266,106.54000091552734,106.59010314941406,292308,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:15:00-04:00,106.5999984741211,106.66999816894531,106.48999786376953,106.48999786376953,319624,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:16:00-04:00,106.48999786376953,106.49500274658203,106.2699966430664,106.29499816894531,520341,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:17:00-04:00,106.29519653320312,106.52999877929688,106.27999877929688,106.28849792480469,471757,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:18:00-04:00,106.29000091552734,106.4000015258789,106.16000366210938,106.25,482027,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:19:00-04:00,106.25,106.30000305175781,106.1500015258789,106.18900299072266,333727,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:20:00-04:00,106.18499755859375,106.2771987915039,106.17500305175781,106.25879669189453,413378,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:21:00-04:00,106.25469970703125,106.29989624023438,106.1500015258789,106.19000244140625,287191,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:22:00-04:00,106.189697265625,106.19000244140625,106.0199966430664,106.12989807128906,499920,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:23:00-04:00,106.12870025634766,106.14520263671875,106.05000305175781,106.07479858398438,239424,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:24:00-04:00,106.08000183105469,106.14990234375,106.0199966430664,106.04000091552734,345170,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:25:00-04:00,106.03780364990234,106.12999725341797,105.9800033569336,105.99500274658203,566033,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:26:00-04:00,106.01000213623047,106.0999984741211,105.87999725341797,106.09989929199219,582560,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:27:00-04:00,106.09500122070312,106.12999725341797,106.0250015258789,106.12999725341797,266653,0.0,0.0,NVDA,2025-05-05 10:37:52
2025-04-30 12:28:00-04:00,106.12020111083984,106.1500015258789,106.06999969482422,106.09989929199219,227564,0.0,0.0,NVDA,2025-05-05 10:37:52
